%     Time (s)              Speed (m/s)		Steer Angle (rad)         Yaw Rate (rad/s)         Sideslip (rad)
%-------------------------------------------------------------------------------------------------------------------
   4.0682588e+01	   2.9151166e+01	  -1.2703257e-03	   2.0190278e-03	   2.9345743e-03	
   4.0714015e+01	   2.9168225e+01	  -1.2470731e-03	  -4.9761901e-03	   3.1682078e-03	
   4.0744801e+01	   2.9188005e+01	  -1.2242948e-03	  -3.5934158e-03	   3.7980973e-03	
   4.0787826e+01	   2.9215649e+01	  -1.1924610e-03	  -4.6508339e-03	   4.5869155e-03	
   4.0807255e+01	   2.9228132e+01	  -9.7564989e-04	   5.9233631e-03	   5.2495620e-03	
   4.0855298e+01	   2.9258999e+01	  -6.5043326e-04	  -4.2441504e-03	   5.7112632e-03	
   4.0869711e+01	   2.9268259e+01	  -6.7050429e-04	  -1.1320775e-02	   5.7270580e-03	
   4.0901089e+01	   2.9289371e+01	  -7.1420016e-04	  -6.0336551e-03	   6.3263398e-03	
   4.0932448e+01	   2.9336921e+01	  -7.5786958e-04	  -1.2052892e-02	   4.7321500e-03	
   4.0964453e+01	   2.9385450e+01	  -8.0243859e-04	  -6.9284405e-03	   3.4481361e-03	
   4.0994797e+01	   2.9431460e+01	  -8.4469456e-04	   8.6076876e-03	   2.5542556e-03	
   4.1026078e+01	   2.9478891e+01	  -8.8825536e-04	  -9.6940046e-03	   1.1899084e-03	
   4.1057421e+01	   2.9526416e+01	  -9.3190249e-04	   1.3683191e-03	   8.3343428e-04	
   4.1088836e+01	   2.9574051e+01	  -9.7564989e-04	   4.4592337e-03	   2.3360158e-04	
   4.1120204e+01	   2.9617979e+01	  -1.4092721e-03	  -3.6747344e-03	   3.5378582e-04	
   4.1151408e+01	   2.9659680e+01	  -1.9512998e-03	  -8.2296812e-03	   1.1619704e-03	
   4.1182621e+01	   2.9701393e+01	  -3.1437608e-03	  -4.8134302e-03	   2.2104624e-03	
   4.1213565e+01	   2.9742746e+01	  -3.7941940e-03	  -1.6770094e-02	   2.7611439e-03	
